TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
1436 	티니 드라코니언 소서러	196612 	2 		5 	58 	326 	229 	225 	263 		171 	86 	225341 	1185 	1284 				1000 	4900 	170 	97 			1348 	1415 	25 	800 	50 	50 	50 	50 	0 	50 	100 	50 			292133 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	722 	798 	0 	0 			2500 																							772 	852 		1 	5 	1 	3 						0 	adff2f 	7 	2.10 		0 	0 	2 	1 		1 						
1466 	투스 스케일 파이터	196612 	2 		5 	62 	323 	236 	214 	263 		162 	45 	20373 	1242 	1347 				1000 	5300 	177 	102 			734 	770 	42 	210 	50 	50 	50 	50 	50 	50 	50 	50 			63925 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							215 	237 		1 	5 	1 	3 						0 	adff2f 	4 	1.60 		2 	1 	1 	1 		0 						
1467 	투스 스케일 위자드	196612 	2 		5 	66 	354 	251 	235 	287 		178 	47 	24078 	1358 	1476 				1000 	5300 	191 	111 			802 	842 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			78038 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							238 	263 		1 	5 	1 	3 						0 	adff2f 	4 	1.60 		2 	1 	1 	1 		1 						
1423 	투스 스케일 로드	196612 	2 		5 	70 	425 	298 	294 	342 		223 	111 	366018 	1540 	1677 				1600 	7800 	213 	124 			1751 	1839 	25 	220 	0 	100 	50 	50 	50 	50 	50 	50 			495470 	0 	0 	938 	1036 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1048 	1160 		1 	5 	1 	3 						0 	adff2f 	7 	2.10 		2 	0 	1 	1 		0 						
1480 	트루 워리어 슬레이어	196612 	2 		5 	72 	412 	314 	275 	333 		207 	59 	30501 	1540 	1677 				1900 	4500 	213 	124 			934 	980 	47 	400 	50 	50 	50 	50 	50 	50 	50 	50 			103223 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							275 	303 		1 	5 	1 	3 						0 	adff2f 	4 	1.60 		0 	1 	2 	1 		0 						
1479 	트루 워리어 그런트	196612 	2 		5 	74 	429 	327 	286 	347 		215 	62 	32744 	1602 	1746 				1900 	4500 	221 	128 			971 	1020 	47 	400 	50 	50 	50 	50 	50 	50 	50 	50 			112765 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							288 	318 		0 	5 	0 	3 						0 	adff2f 	4 	1.60 		0 	1 	2 	1 		0 						
1429 	트루 워리어 보스	196612 	2 		5 	78 	483 	361 	334 	390 		255 	135 	495351 	1793 	1959 				1900 	4500 	245 	140 			1989 	2088 	40 	600 	50 	50 	50 	50 	50 	50 	50 	50 			696553 	1065 	1177 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1256 	1392 		0 	5 	0 	3 						0 	adff2f 	7 	2.10 		0 	0 	2 	1 		0 						
1444 	락 골렘	196612 	2 		5 	82 	498 	351 	333 	403 		250 	66 	44243 	1858 	2031 				2800 	7000 	252 	145 			1127 	1184 	37 	270 	50 	50 	50 	50 	50 	50 	50 	50 			151283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							343 	379 		0 	5 	0 	3 						0 	adff2f 	4 	1.60 		0 	1 	1 	1 		0 						
1445 	머신 골렘	196612 	2 		5 	86 	541 	386 	361 	432 		269 	72 	51132 	1992 	2180 				2800 	7500 	266 	155 			1224 	1286 	37 	270 	50 	50 	50 	50 	50 	50 	50 	50 			176555 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							372 	412 		0 	5 	0 	3 						0 	adff2f 	4 	1.60 		0 	1 	1 	1 		0 						
1412 	마그마스토머	196612 	2 		5 	88 	589 	413 	409 	474 		310 	155 	711252 	2128 	2331 				1900 	6500 	280 	165 			2424 	2545 	25 	270 	100 	0 	50 	50 	50 	50 	50 	50 			982270 	1298 	1434 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1552 	1712 		0 	5 	0 	3 						0 	adff2f 	7 	2.10 		0 	0 	1 	1 		0 						
1636 	돌격대 마법사	196612 	2 		5 	90 	570 	471 	409 	457 		310 	177 	296355 	2128 	2331 				1500 	8000 	280 	165 			413 	433 	52 	1000 	100 	0 	50 	50 	50 	50 	50 	50 			736703 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							403 	445 		0 	5 	0 	3 						0 	adff2f 	4 	11.80 		0 	0 	1 	1 		1 						
1635 	돌격대 전투병	196612 	2 		5 	90 	570 	471 	409 	457 		310 	177 	296355 	2128 	2331 				1500 	8000 	280 	165 			413 	433 	52 	250 	100 	0 	50 	50 	50 	50 	50 	50 			736703 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							403 	445 		0 	5 	0 	3 						0 	adff2f 	4 	11.80 		0 	0 	1 	1 		0 						
1634 	돌격대 도끼병	196612 	2 		5 	90 	570 	471 	409 	457 		310 	177 	296355 	2128 	2331 				1500 	8000 	280 	165 			413 	433 	52 	250 	100 	0 	50 	50 	50 	50 	50 	50 			736703 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							403 	445 		0 	5 	0 	3 						0 	adff2f 	4 	11.80 		0 	0 	1 	1 		0 						
1464 	와일드 프로텍터 캣	196612 	3 		5 	30 	116 	85 	76 	96 		58 	17 	4196 	457 	475 				1000 	4600 	80 	45 			268 	281 	42 	140 	50 	50 	50 	50 	50 	50 	50 	50 			11383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							72 	80 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		1 	1 	1 	1 		0 						
1465 	와일드 프로텍터 독	196612 	3 		5 	32 	132 	98 	86 	108 		65 	18 	4841 	498 	520 				1000 	5100 	86 	48 			303 	318 	47 	150 	50 	50 	50 	50 	50 	50 	50 	50 			12898 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							79 	87 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		1 	1 	1 	1 		0 						
1422 	와일드 프로텍터 킹	196612 	3 		5 	34 	155 	118 	105 	127 		80 	45 	72161 	583 	614 				1200 	7100 	97 	54 			647 	680 	45 	250 	100 	0 	50 	50 	50 	50 	50 	50 			78573 	347 	383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							344 	380 		1 	5 	1 	3 						0 	b0e0e6 	7 	2.10 		1 	0 	1 	1 		0 						
1450 	슬로터 솔져	196612 	3 		5 	38 	162 	118 	106 	133 		81 	23 	6666 	627 	663 				3000 	7000 	103 	57 			371 	390 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			18330 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							101 	111 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1451 	슬로터 워리어	196612 	3 		5 	40 	171 	129 	114 	140 		87 	24 	7518 	672 	713 				3000 	7000 	109 	60 			392 	412 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			20428 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							108 	120 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1452 	슬로터 차져	196612 	3 		5 	46 	205 	150 	137 	166 		103 	29 	10019 	815 	872 				3000 	6500 	126 	71 			468 	492 	42 	200 	50 	50 	50 	50 	50 	50 	50 	50 			28083 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							134 	148 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1415 	슬로터 커맨더	196612 	3 		5 	50 	266 	187 	183 	215 		139 	71 	163737 	968 	1042 				3300 	8000 	144 	82 			1100 	1155 	25 	350 	50 	50 	0 	100 	50 	50 	50 	50 			195578 	0 	0 	0 	0 	589 	651 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						0 	b0e0e6 	7 	2.10 		0 	0 	1 	1 		0 						
1501 	레전드리 하피	196612 	3 		5 	52 	258 	191 	171 	209 		129 	36 	13646 	968 	1042 				1600 	6400 	144 	82 			587 	616 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			40745 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	179 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1500 	윈드 레전드리 하피	196612 	3 		5 	54 	276 	215 	183 	221 		136 	41 	14697 	1021 	1101 				1600 	5700 	151 	86 			627 	658 	52 	190 	50 	50 	50 	50 	50 	50 	50 	50 			45795 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							172 	190 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1437 	레전드리 하피 퀸	196612 	3 		5 	58 	326 	229 	225 	263 		171 	86 	225341 	1185 	1284 				1600 	7000 	170 	97 			1348 	1415 	25 	270 	50 	50 	50 	50 	0 	50 	50 	100 			292133 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	722 	798 			2500 																							772 	852 		1 	5 	1 	3 						0 	b0e0e6 	7 	2.10 		0 	0 	1 	0 		0 						
1502 	에인션트 호크애로우	196612 	3 		5 	62 	326 	256 	221 	264 		166 	48 	20373 	1242 	1347 				1110 	5800 	177 	102 			741 	778 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			63925 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							215 	237 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1503 	호크애로우 웜	196612 	3 		5 	66 	357 	281 	242 	289 		182 	53 	24078 	1358 	1476 				1110 	5800 	191 	111 			810 	851 	47 	190 	50 	50 	50 	50 	50 	50 	50 	50 			78038 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							238 	263 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1438 	에인션트 호크애로우 킹	196612 	3 		5 	70 	414 	309 	286 	334 		218 	116 	366018 	1540 	1677 				1540 	5800 	213 	124 			1707 	1792 	40 	370 	50 	50 	100 	0 	50 	50 	50 	50 			495470 	0 	0 	0 	0 	0 	0 	914 	1010 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1048 	1160 		1 	5 	1 	3 						0 	b0e0e6 	7 	2.10 		0 	0 	1 	1 		0 						
1475 	페더리드 퍼니셔 어벤져	196612 	3 		5 	72 	400 	298 	270 	320 		202 	56 	30501 	1540 	1677 				2500 	7000 	213 	124 			906 	952 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			103223 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							275 	303 		1 	5 	1 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1476 	페더리드 퍼니셔 가디언	196612 	3 		5 	74 	417 	305 	278 	339 		210 	57 	32744 	1602 	1746 				2500 	7000 	221 	128 			946 	993 	42 	270 	50 	50 	50 	50 	50 	50 	50 	50 			112765 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							288 	318 		0 	5 	0 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	1 		0 						
1427 	페더리드 퍼니셔 킹	196612 	3 		5 	78 	495 	347 	343 	399 		260 	131 	495351 	1793 	1959 				3000 	8000 	245 	140 			2041 	2143 	25 	470 	30 	30 	30 	30 	100 	50 	50 	50 			696553 	0 	0 	0 	0 	0 	0 	0 	0 	1093 	1209 	0 	0 	0 	0 	0 	0 			2500 																							1256 	1392 		0 	5 	0 	3 						0 	b0e0e6 	7 	2.10 		0 	0 	1 	1 		0 						
1487 	트리센트 프로텍터	196612 	3 		5 	82 	498 	380 	333 	403 		250 	71 	44243 	1858 	2031 				1600 	6300 	252 	145 			1127 	1184 	47 	240 	50 	50 	50 	50 	50 	50 	50 	50 			151283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							343 	379 		0 	5 	0 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	2 		0 						
1488 	트리센트 디스트로이어	196612 	3 		5 	86 	534 	397 	357 	432 		269 	75 	51132 	1992 	2180 				1600 	5800 	266 	155 			1208 	1269 	47 	240 	50 	50 	50 	50 	50 	50 	50 	50 			176555 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							372 	412 		0 	5 	0 	3 						0 	b0e0e6 	4 	1.60 		0 	1 	1 	2 		0 						
1432 	에인션트 트리센트 로드	196612 	3 		5 	88 	589 	413 	409 	474 		310 	155 	711252 	2128 	2331 				1600 	6800 	280 	165 			2424 	2545 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			982270 	0 	0 	0 	0 	1298 	1434 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1552 	1712 		0 	5 	0 	3 						0 	b0e0e6 	7 	2.10 		0 	0 	1 	1 		0 						
1639 	호위대 궁수	196612 	3 		5 	90 	570 	471 	409 	457 		310 	177 	296355 	2128 	2331 				1500 	8000 	280 	165 			413 	433 	52 	1000 	100 	0 	50 	50 	50 	50 	50 	50 			736703 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							403 	445 		0 	5 	0 	3 						0 	b0e0e6 	4 	11.80 		0 	0 	1 	1 		1 						
1638 	호위대 전사	196612 	3 		5 	90 	570 	471 	409 	457 		310 	177 	296355 	2128 	2331 				1500 	8000 	280 	165 			413 	433 	52 	250 	100 	0 	50 	50 	50 	50 	50 	50 			736703 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							403 	445 		0 	5 	0 	3 						0 	b0e0e6 	4 	11.80 		0 	0 	1 	1 		0 						
1637 	호위대 마법사	196612 	3 		5 	90 	570 	471 	409 	457 		310 	177 	296355 	2128 	2331 				1500 	8000 	280 	165 			413 	433 	52 	1000 	100 	0 	50 	50 	50 	50 	50 	50 			736703 	442 	488 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							403 	445 		0 	5 	0 	3 						0 	b0e0e6 	4 	11.80 		0 	0 	1 	1 		1 						
1594 	디스파투스 보스	196612 	11 		5 	65 	382 	268 	264 	308 		200 	101 	1526211 	1388 	1509 				1600 	7800 	195 	113 			1263 	1326 	25 	220 	0 	100 	50 	50 	50 	50 	50 	50 			1179243 	0 	0 	676 	748 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							928 	1024 		1 	5 	1 	3 						0 	BDA66B	7 	12.10 		2 	0 	1 	1 		0 						
1595 	디스파투스 스케일	196612 	11 		5 	65 	382 	268 	264 	308 		200 	101 	305243 	1388 	1509 				3000 	6500 	195 	113 			1579 	1658 	25 	800 	0 	100 	50 	50 	50 	50 	50 	50 			393080 	0 	0 	846 	935 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							928 	1024 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		2 	0 	1 	1 		1 						
1596 	디스파투스 테일	196612 	11 		5 	65 	367 	276 	257 	296 		196 	104 	305243 	1388 	1509 				2250 	5800 	195 	113 			1514 	1590 	35 	270 	0 	100 	50 	50 	50 	50 	50 	50 			393080 	0 	0 	811 	897 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							928 	1024 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		1 	0 	1 	1 		0 						
1597 	벨리우스 로드	196612 	11 		5 	66 	391 	238 	270 	315 		205 	89 	1576719 	1418 	1542 				3000 	5250 	198 	115 			1290 	1355 	25 	600 	100 	0 	50 	50 	50 	50 	50 	50 			1236693 	691 	763 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							952 	1052 		1 	5 	1 	3 						0 	BDA66B	7 	12.10 		0 	0 	1 	1 		0 						
1598 	벨리우스 소드	196612 	11 		5 	66 	391 	274 	270 	315 		205 	104 	315344 	1418 	1542 				1900 	6500 	198 	115 			1613 	1693 	25 	270 	100 	0 	50 	50 	50 	50 	50 	50 			412230 	864 	954 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							952 	1052 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		0 	0 	1 	1 		0 						
1599 	벨리우스 실드	196612 	11 		5 	66 	359 	267 	256 	290 		196 	101 	315344 	1418 	1542 				1500 	6000 	198 	115 			1481 	1555 	35 	250 	100 	0 	50 	50 	50 	50 	50 	50 			412230 	793 	877 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							952 	1052 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		0 	0 	1 	1 		0 						
1600 	라누세스 마스터	196612 	11 		5 	67 	399 	280 	276 	322 		209 	105 	1628883 	1448 	1575 				2500 	7000 	202 	118 			1318 	1383 	25 	500 	50 	50 	100 	0 	50 	50 	50 	50 			1296088 	0 	0 	0 	0 	706 	780 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							976 	1080 		1 	5 	1 	3 						0 	BDA66B	7 	12.10 		1 	0 	1 	1 		0 						
1601 	라누세스 옵져버	196612 	11 		5 	67 	376 	300 	269 	304 		205 	113 	325776 	1448 	1575 				1500 	5500 	202 	118 			1554 	1632 	40 	250 	50 	50 	0 	100 	50 	50 	50 	50 			432030 	0 	0 	0 	0 	832 	920 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							976 	1080 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		1 	0 	1 	1 		0 						
1602 	라누세스 메신져	196612 	11 		5 	67 	399 	280 	276 	322 		209 	105 	325776 	1448 	1575 				3500 	7900 	202 	118 			1647 	1729 	25 	500 	50 	50 	0 	100 	50 	50 	50 	50 			432030 	0 	0 	0 	0 	882 	974 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							976 	1080 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		0 	0 	1 	1 		0 						
1603 	나이트 오브 디마이즈	196612 	11 		5 	68 	397 	297 	274 	321 		209 	111 	1682910 	1478 	1609 				2000 	6500 	205 	120 			1311 	1377 	40 	280 	50 	50 	0 	100 	50 	50 	50 	50 			1357420 	0 	0 	0 	0 	0 	0 	702 	776 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1000 	1104 		1 	5 	1 	3 						0 	BDA66B	7 	12.10 		0 	0 	1 	1 		0 						
1604 	윙 오브 디마이즈	196612 	11 		5 	68 	408 	286 	282 	328 		214 	107 	336582 	1478 	1609 				1600 	7000 	205 	120 			1682 	1766 	25 	270 	50 	50 	100 	0 	50 	50 	50 	50 			452473 	0 	0 	0 	0 	0 	0 	901 	995 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1000 	1104 		1 	5 	1 	3 						0 	BDA66B	7 	2.10 		0 	0 	1 	0 		0 						
1605 	페루 라라	196612 	11 		5 	69 	416 	292 	288 	335 		218 	110 	1757223 	1509 	1643 				1300 	5800 	209 	122 			1373 	1442 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			1420860 	0 	0 	0 	0 	0 	0 	0 	0 	735 	813 	0 	0 	0 	0 	0 	0 			2500 																							1024 	1128 		1 	5 	1 	3 						0 	BDA66B	7 	12.10 		0 	0 	2 	1 		0 						
1606 	페루 루루	196612 	11 		5 	69 	416 	292 	288 	335 		218 	110 	1757223 	1509 	1643 				3000 	8000 	209 	122 			1373 	1442 	25 	470 	30 	30 	30 	30 	100 	50 	50 	50 			1420860 	0 	0 	0 	0 	0 	0 	0 	0 	735 	813 	0 	0 	0 	0 	0 	0 			2500 																							1024 	1128 		1 	5 	1 	3 						0 	BDA66B	7 	12.10 		0 	0 	1 	1 		0 						
1607 	메피토펠리아누스	196612 	11 		5 	70 	429 	258 	283 	347 		212 	98 	159138 	1540 	1677 				2000 	8250 	213 	124 			1181 	1240 	25 	300 	50 	50 	50 	50 	50 	50 	50 	50 			123868 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1048 	1160 		1 	5 	1 	3 						0 	BDA66B	7 	1.50 		0 	0 	1 	1 		0 						
448 	지안	196612 	1 		5 	85 	542 	448 	389 	435 		295 	168 	3188628 	2026 	2217 				2000 	8000 	270 	158 			1787 	1876 	45 	200 	100 	0 	50 	50 	50 	50 	50 	50 			2639645 	957 	1057 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1460 	1612 		0 	5 	0 	3 						1 	ffdab9 	7 	12.10 	3 	0 	0 	1 	1 		0 						
1401 	친위대 안토니오	196612 	1 		5 	85 	524 	433 	376 	421 		285 	162 	246003 	1958 	2142 				2000 	8000 	263 	153 			380 	399 	45 	1800 	100 	0 	50 	50 	50 	50 	50 	50 			611938 	407 	449 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							365 	403 		0 	5 	0 	3 						1 	ffdab9 	7 	11.80 	3 	0 	0 	1 	1 		1 						
1400 	친위대 케이트	196612 	1 		5 	85 	524 	433 	376 	421 		285 	162 	246003 	1958 	2142 				2000 	8000 	263 	153 			380 	399 	45 	1800 	100 	0 	50 	50 	50 	50 	50 	50 			611938 	407 	449 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							365 	403 		0 	5 	0 	3 						1 	ffdab9 	7 	11.80 	3 	0 	0 	1 	1 		1 						
430 	토톤	196612 	1 		5 	80 	480 	396 	343 	385 		260 	149 	206397 	1793 	1959 				2000 	8000 	245 	140 			347 	365 	52 	200 	100 	0 	50 	50 	50 	50 	50 	50 			522415 	372 	412 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							329 	363 		0 	5 	0 	3 						1 	ffdab9 	7 	11.80 	3 	0 	0 	1 	1 		0 						
431 	리디아	196612 	1 		5 	80 	480 	396 	343 	385 		260 	149 	206397 	1793 	1959 				2000 	8000 	245 	140 			347 	365 	45 	1800 	100 	0 	50 	50 	50 	50 	50 	50 			522415 	372 	412 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							329 	363 		0 	5 	0 	3 						1 	ffdab9 	7 	11.80 	3 	0 	0 	1 	1 		1 						
442 	우그드라실	196612 	2 		5 	85 	551 	442 	389 	443 		295 	165 	3188628 	2026 	2217 				2000 	8000 	270 	158 			1816 	1907 	38 	1800 	50 	50 	0 	100 	50 	50 	50 	50 			2639645 	0 	0 	0 	0 	973 	1075 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1460 	1612 		0 	5 	0 	3 						4 	adff2f 	7 	12.10 	4 	0 	0 	1 	1 		1 						
1402 	방패의 크루울카	196612 	2 		5 	85 	533 	427 	376 	428 		285 	161 	246003 	1958 	2142 				2000 	8000 	263 	153 			386 	405 	52 	200 	50 	50 	0 	100 	50 	50 	50 	50 			611938 	0 	0 	0 	0 	413 	457 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							365 	403 		0 	5 	0 	3 						4 	adff2f 	7 	11.80 	4 	0 	0 	1 	1 		0 						
1505 	화살의 투르크만	196612 	2 		5 	85 	533 	427 	376 	428 		285 	161 	246003 	1958 	2142 				2000 	8000 	263 	153 			386 	405 	45 	1800 	50 	50 	0 	100 	50 	50 	50 	50 			611938 	0 	0 	0 	0 	413 	457 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							365 	403 		0 	5 	0 	3 						4 	adff2f 	7 	11.80 	4 	0 	0 	1 	1 		1 						
432 	듀프란	196612 	2 		5 	80 	487 	390 	343 	392 		260 	147 	206397 	1793 	1959 				2000 	8000 	245 	140 			353 	371 	52 	200 	50 	50 	0 	100 	50 	50 	50 	50 			522415 	0 	0 	0 	0 	378 	418 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							329 	363 		0 	5 	0 	3 						4 	adff2f 	7 	11.80 	4 	0 	0 	1 	1 		0 						
433 	베인톤	196612 	2 		5 	80 	487 	390 	343 	392 		260 	147 	206397 	1793 	1959 				2000 	8000 	245 	140 			353 	371 	45 	1800 	50 	50 	0 	100 	50 	50 	50 	50 			522415 	0 	0 	0 	0 	378 	418 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							329 	363 		0 	5 	0 	3 						4 	adff2f 	7 	11.80 	4 	0 	0 	1 	1 		1 						
447 	그라시아	196612 	3 		5 	85 	542 	448 	389 	435 		295 	168 	3188628 	2026 	2217 				2000 	8000 	270 	158 			1787 	1876 	38 	1800 	0 	100 	50 	50 	50 	50 	50 	50 			2639645 	0 	0 	957 	1057 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1460 	1612 		0 	5 	0 	3 						2 	b0e0e6 	7 	12.10 	2 	0 	0 	1 	1 		1 						
